"","Player","Year","RPM1","RPM2","RPM3","Pos","Age","Ht","G","MP","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OBPM","DBPM","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","PF","PTS","ORtg","DRtg"
"2656","Malik Allen",2005,-3.9,-5.2,-3.9,"PF",26,"82",61,1450.83333333333,0.4625,0.0025,0.1585,7.38333333333333,14.5666666666667,10.9,4.71666666666667,0.966666666666667,3.03333333333333,11.8166666666667,18.9666666666667,-4.2,0.316666666666667,7.83333333333333,18.1166666666667,0.430833333333333,0,0.05,0,7.83333333333333,18.0666666666667,0.433579335793358,2.31666666666667,2.88333333333333,0.803468208092486,6.05,17.95,93.5,102.833333333333
"3418","Malik Allen",2006,-5.2,-3.9,-4.6,"PF",27,"82",43.5,597.833333333333,0.479166666666667,0.000666666666666667,0.161833333333333,8.15,14.4,11.2333333333333,5.06666666666667,1.01666666666667,3.16666666666667,10.45,18.3833333333333,-3.66666666666667,1.85037170770859e-17,8.01666666666667,17.75,0.4495,0.0166666666666667,0.0166666666666667,1,8,17.7333333333333,0.451127819548872,2.25,2.85,0.789473684210526,6.53333333333333,18.25,98.8333333333333,103.166666666667
"11100","Malik Allen",2003,-4.6,-2.3,-3.9,"PF",24,"82",80,2318,0.455,0.005,0.153,6.5,14.9,10.6,4.4,0.9,2.6,13.2,19.7,-4.6,0.6,7.9,18.6,0.424,0,0.1,0,7.9,18.5,0.427027027027027,2.3,2.9,0.793103448275862,5.5,18.1,89,103
"11101","Malik Rose",2001,-1.2,-0.2,-1,"PF",26,"79",68.3333333333333,1300.33333333333,0.516,0.0206666666666667,0.487666666666667,10.9666666666667,17.2,14.2333333333333,6,1.8,2.56666666666667,16.3333333333333,19.7333333333333,-1.9,1.7,6.93333333333333,15.5333333333333,0.449666666666667,0.0333333333333333,0.3,0.111111111111111,6.9,15.2,0.453947368421053,5.4,7.53333333333333,0.716814159292035,8.3,19.4666666666667,100.333333333333,96.6666666666667
"11102","Malik Rose",2000,0.8,-1.2,-0.2,"PF",25,"79",74,1341,0.525,0.008,0.514,11.8,16.4,14.2,5.7,1.4,2.7,17.3,19.7,-2,1.3,6.9,15.2,0.457,0,0.1,0,6.9,15.1,0.456953642384106,5.6,7.8,0.717948717948718,9.2,19.6,101,98
"11103","Malik Rose",2005,-2.7,-3.6,-7.2,"PF",30,"79",74.5,1631,0.5295,0.0101666666666667,0.499,9.65,19.2333333333333,14.5833333333333,9.73333333333333,1.58333333333333,1.35,17.8833333333333,22,-2,1.18333333333333,7.66666666666667,17.1333333333333,0.447,0.05,0.15,0.333333333333333,7.61666666666667,16.9333333333333,0.449803149606299,6.78333333333333,8.53333333333333,0.794921875,6.45,22.15,101.333333333333,97.5
"2657","Malik Rose",2006,-3.6,-7.2,-7.3,"PF",31,"79",70.8333333333333,1306.16666666667,0.511,0.0118333333333333,0.5005,9.85,18.0833333333333,13.95,8.51666666666667,1.65,1.13333333333333,17.7,20.6833333333333,-2.63333333333333,0.916666666666667,6.93333333333333,16.2,0.426,0,0.183333333333333,0,6.91666666666667,16,0.432291666666667,6.41666666666667,8.15,0.787321063394683,7.18333333333333,20.3166666666667,99.6666666666667,99.5
"2658","Malik Rose",2003,-1,-2.3,-2.7,"PF",28,"79",69,1506.66666666667,0.511,0.0306666666666667,0.433833333333333,10.1666666666667,19.6833333333333,15.15,7.23333333333333,2.3,1.96666666666667,15.5,21.6,-1.76666666666667,1.73333333333333,7.86666666666667,17.5333333333333,0.448333333333333,0.0666666666666667,0.5,0.133333333333333,7.76666666666667,16.9666666666667,0.457760314341847,5.51666666666667,7.53333333333333,0.732300884955752,6.33333333333333,21.35,99.8333333333333,95.6666666666667
"3419","Malik Rose",2002,-0.2,-1,-2.3,"PF",27,"79",69.6666666666667,1364.33333333333,0.514666666666667,0.0225,0.469666666666667,10.9833333333333,17.9,14.6,6.1,1.93333333333333,2.4,16.0833333333333,20.4333333333333,-1.9,1.61666666666667,7.3,16.2666666666667,0.450666666666667,0.0333333333333333,0.35,0.0952380952380952,7.25,15.8833333333333,0.456453305351522,5.41666666666667,7.55,0.717439293598234,7.83333333333333,20.1833333333333,100.166666666667,96.5
"3420","Malik Rose",2004,-2.3,-2.7,-3.6,"PF",29,"79",78.5,1716.16666666667,0.5255,0.0133333333333333,0.457833333333333,10.7,20.2166666666667,15.6333333333333,8.38333333333333,1.88333333333333,1.58333333333333,17,23.1833333333333,-1.9,1.06666666666667,8.45,18.4833333333333,0.455833333333333,0.0333333333333333,0.25,0.133333333333333,8.36666666666667,18.2,0.45970695970696,6.38333333333333,8.35,0.764471057884232,6.26666666666667,23.3,100.833333333333,96.8333333333333
"11104","Manu Ginobili",2007,8.1,6,6.3,"SG",29,"78",71.1666666666667,2044.16666666667,0.603666666666667,0.3365,0.5355,3.53333333333333,13.3166666666667,8.5,22.6666666666667,2.91666666666667,0.95,14,25,4.73333333333333,1.96666666666667,9.28333333333333,19.9666666666667,0.466833333333333,2.58333333333333,6.76666666666667,0.381773399014778,6.73333333333333,13.2,0.51010101010101,8.53333333333333,10.6666666666667,0.8,4.58333333333333,29.7333333333333,117,98
"11105","Manu Ginobili",2005,6,7.2,8.1,"SG",27,"78",72.5,1834.33333333333,0.558166666666667,0.345333333333333,0.436,4.1,10.8666666666667,7.55,19.2333333333333,3.35,0.716666666666667,16.2166666666667,20.6666666666667,2.21666666666667,1.9,7.38333333333333,16.8666666666667,0.436833333333333,2.05,5.75,0.356521739130435,5.33333333333333,11.1166666666667,0.47976011994003,5.7,7.38333333333333,0.772009029345373,5.36666666666667,22.5,108.166666666667,96.3333333333333
"11106","Manu Ginobili",2013,5.42,3.28,3.91,"SG",35,"78",61.3333333333333,1709.16666666667,0.6065,0.4365,0.383166666666667,2.38333333333333,12.7666666666667,7.73333333333333,28.4,2.31666666666667,0.883333333333333,14.6666666666667,24.7666666666667,5.08333333333333,0.333333333333333,9.41666666666667,20.3833333333333,0.462666666666667,3.28333333333333,8.91666666666667,0.368224299065421,6.11666666666667,11.5166666666667,0.531114327062229,6.75,7.85,0.859872611464968,3.68333333333333,28.8166666666667,117.5,103.833333333333
"2659","Manu Ginobili",2015,3.91,2.43,-0.96,"SG",37,"78",64.3333333333333,1477.66666666667,0.567333333333333,0.428,0.348666666666667,2.4,12.8333333333333,7.83333333333333,29.7333333333333,2.58333333333333,0.766666666666667,17.2,24.8166666666667,2.83333333333333,0.683333333333333,8.75,19.8166666666667,0.439833333333333,2.95,8.48333333333333,0.347740667976424,5.75,11.3333333333333,0.507352941176471,5.51666666666667,6.88333333333333,0.801452784503632,4.25,25.9666666666667,108,101.333333333333
"2660","Manu Ginobili",2009,6.3,5.3,6.4,"SG",31,"78",69.5,1993.16666666667,0.6075,0.391666666666667,0.432166666666667,3.31666666666667,15.3333333333333,9.5,23.95,2.75,1.03333333333333,13.75,27.65,5.43333333333333,1.83333333333333,10.4333333333333,22.5666666666667,0.461,3.41666666666667,8.86666666666667,0.385338345864662,7.01666666666667,13.7333333333333,0.510922330097087,8.4,9.76666666666667,0.860068259385666,4.05,32.6333333333333,116.166666666667,99.1666666666667
"2661","Manu Ginobili",2011,6.4,3.7,5.42,"SG",33,"78",60.3333333333333,1711.5,0.5885,0.4145,0.391666666666667,2.86666666666667,14.4833333333333,8.75,25.35,2.71666666666667,0.9,13,26.5333333333333,4.78333333333333,1.2,9.96666666666667,22.2666666666667,0.446166666666667,3.21666666666667,9.21666666666667,0.349005424954792,6.75,13.0666666666667,0.516581632653061,7.63333333333333,8.68333333333333,0.879078694817658,3.9,30.7166666666667,115.666666666667,102.666666666667
"2662","Manu Ginobili",2008,6,6.3,5.3,"SG",30,"78",69.8333333333333,1976.33333333333,0.6015,0.353833333333333,0.489166666666667,3.15,13.4833333333333,8.46666666666667,23.0333333333333,2.86666666666667,1.01666666666667,13.2833333333333,26.3166666666667,4.96666666666667,1.76666666666667,9.81666666666667,21.25,0.462333333333333,2.96666666666667,7.58333333333333,0.391208791208791,6.9,13.6833333333333,0.504263093788063,8.45,10.3666666666667,0.815112540192926,4.36666666666667,31.0333333333333,116.833333333333,98.3333333333333
"11107","Manu Ginobili",2003,5.1,7,6,"SG",25,"78",69,1431,0.556,0.373,0.431,4,8.8,6.5,15.8,3.6,0.8,17.5,18.5,1.1,1.4,6.5,14.8,0.438,1.9,5.5,0.345454545454545,4.6,9.3,0.494623655913978,4.7,6.4,0.734375,6.3,19.6,106,98
"2663","Manu Ginobili",2014,3.28,3.91,2.43,"SG",36,"78",48.3333333333333,1118.66666666667,0.619,0.434833333333333,0.354333333333333,2.6,13.4166666666667,8.18333333333334,30.1833333333333,2.15,0.916666666666667,16.65,23.8666666666667,4.78333333333333,0.35,9.3,19.2666666666667,0.482833333333333,3.18333333333333,8.36666666666667,0.380478087649402,6.08333333333333,10.9,0.558103975535168,5.71666666666667,6.81666666666667,0.838630806845966,3.95,27.5,116.833333333333,102.5
"2664","Manu Ginobili",2004,7,6,7.2,"SG",26,"78",71.6666666666667,1707.33333333333,0.549333333333333,0.352333333333333,0.413333333333333,4.1,10.0666666666667,7.16666666666667,18.0333333333333,3.46666666666667,0.7,16.6333333333333,19.7,1.6,1.76666666666667,6.96666666666667,16.1333333333333,0.431333333333333,1.96666666666667,5.6,0.351190476190476,5,10.5333333333333,0.474683544303797,5.03333333333333,6.63333333333333,0.758793969849246,5.63333333333333,20.9,106.333333333333,96.3333333333333
"2665","Manu Ginobili",2012,3.7,5.42,3.28,"SG",34,"78",69.8333333333333,2015.66666666667,0.597,0.412,0.389833333333333,3.05,12.05,7.61666666666667,27.95,2.38333333333333,0.85,13.3,25.35,5.51666666666667,0.466666666666667,9.65,21.3666666666667,0.4525,3.26666666666667,8.78333333333333,0.371916508538899,6.38333333333333,12.6166666666667,0.505944517833553,7.26666666666667,8.33333333333333,0.872,3.68333333333333,29.8,118.5,104.333333333333
"3421","Manu Ginobili",2010,5.3,6.4,3.7,"SG",32,"78",64.1666666666667,1901.5,0.601333333333333,0.404166666666667,0.419,3.11666666666667,15.05,9.16666666666667,25.6,2.68333333333333,1.01666666666667,13.8,27.7166666666667,5.38333333333333,1.66666666666667,10.4,22.75,0.454833333333333,3.45,9.21666666666667,0.374321880650995,6.95,13.5833333333333,0.511656441717791,8.26666666666667,9.53333333333333,0.867132867132867,4.05,32.4333333333333,115.666666666667,101
"3422","Manu Ginobili",2006,7.2,8.1,6,"SG",28,"78",74,2163.16666666667,0.569833333333333,0.319833333333333,0.467666666666667,3.95,12.8333333333333,8.43333333333333,22.6166666666667,3.06666666666667,0.716666666666667,14.5833333333333,23.3166666666667,3.61666666666667,2.26666666666667,8.48333333333333,19.1333333333333,0.443,2.26666666666667,6.11666666666667,0.370572207084469,6.23333333333333,13.0166666666667,0.47887323943662,7.15,8.98333333333333,0.795918367346939,4.5,26.3666666666667,112,95.5
"11108","Marc Gasol",2012,6.1,3.59,3.61,"C",27,"85",72.3333333333333,2491.5,0.592,0.007,0.502,8.23333333333333,20.5666666666667,14.3,11.3166666666667,1.43333333333333,3.81666666666667,14.15,17.2666666666667,1.16666666666667,2.88333333333333,7.75,14.1666666666667,0.5465,0.0333333333333333,0.0833333333333333,0.4,7.7,14.05,0.548042704626334,4.95,7.05,0.702127659574468,5.2,20.3833333333333,116.666666666667,104.833333333333
"11109","Marc Gasol",2009,4.3,3.6,3.9,"C",24,"85",82,2521,0.59,0.002,0.567,9.6,20,14.7,9.7,1.3,2.9,16.6,18.3,-0.2,1.5,7.4,14,0.53,0,0,NA,7.4,13.9,0.532374100719424,5.8,7.9,0.734177215189873,5.6,20.6,112,108
"11110","Marc Gasol",2015,1.11,2.58,1.55,"C",30,"85",73.1666666666667,2502.5,0.547833333333333,0.0156666666666667,0.363333333333333,6.28333333333333,19.9166666666667,13.0166666666667,18.7333333333333,1.56666666666667,3.78333333333333,12.7833333333333,20.9333333333333,1.06666666666667,3.75,8.9,18.35,0.487,0.05,0.3,0.166666666666667,8.88333333333333,18.05,0.492151431209603,5.4,6.63333333333333,0.814070351758794,4.53333333333333,23.2833333333333,112,99.6666666666667
"2666","Marc Gasol",2010,3.6,3.9,6.1,"C",25,"85",77.6666666666667,2503.66666666667,0.599,0.002,0.570666666666667,9.66666666666667,20.1666666666667,14.8333333333333,9.86666666666667,1.33333333333333,3.06666666666667,15.8,17.8333333333333,0.566666666666667,1.76666666666667,7.56666666666667,13.8333333333333,0.547,0,0,NA,7.56666666666667,13.7666666666667,0.549636803874092,5.6,7.86666666666667,0.711864406779661,5.5,20.7,115,108
"3423","Marc Gasol",2011,3.9,6.1,3.59,"C",26,"85",77.5,2514.5,0.597333333333333,0.00333333333333333,0.547,9.25,20.0666666666667,14.5666666666667,10.1833333333333,1.36666666666667,3.3,15.55,17.6,0.633333333333333,2.08333333333333,7.56666666666667,13.8333333333333,0.5465,0.0166666666666667,0.0166666666666667,1,7.55,13.75,0.549090909090909,5.36666666666667,7.53333333333333,0.712389380530973,5.46666666666667,20.4666666666667,115.166666666667,107.166666666667
"3424","Marc Gasol",2013,3.59,3.61,1.11,"C",28,"85",75.5,2549,0.5635,0.013,0.415833333333333,6.75,20.55,13.5,13.6833333333333,1.48333333333333,4.2,13.8333333333333,18.0166666666667,0.483333333333333,3.63333333333333,7.75,15.3166666666667,0.5065,0.05,0.2,0.25,7.66666666666667,15.0666666666667,0.508849557522124,4.83333333333333,6.33333333333333,0.763157894736842,5.03333333333333,20.3166666666667,112.666666666667,100.833333333333
"3425","Marc Gasol",2014,3.61,1.11,2.58,"C",29,"85",69,2445.33333333333,0.5445,0.0158333333333333,0.391833333333333,6.26666666666667,21.2666666666667,13.6333333333333,16.3666666666667,1.5,3.95,12.55,19.5666666666667,0.716666666666667,3.75,8.28333333333333,17.1,0.4845,0.0166666666666667,0.3,0.0555555555555556,8.23333333333333,16.8,0.490079365079365,5.21666666666667,6.66666666666667,0.7825,4.6,21.7833333333333,111.833333333333,99.1666666666667
"11111","Marc Jackson",2001,-6.2,-3.7,-2.9,"C",26,"82",48,1410,0.534,0.045,0.378,8.3,19.8,13.6,7.3,1.2,1.4,13.6,20.5,-1.1,-1.2,8.6,18.4,0.467,0.2,0.8,0.25,8.4,17.5,0.48,5.6,6.9,0.811594202898551,5,22.9,105,107
"2667","Marc Jackson",2003,-2.9,-3.1,-4.4,"C",28,"82",49.8333333333333,1043.5,0.507333333333333,0.025,0.422833333333333,9.38333333333333,18.4166666666667,13.7,5.98333333333333,1.2,1.35,13.25,20.45,-2.18333333333333,-1.65,7.68333333333333,17.8833333333333,0.4285,0.116666666666667,0.45,0.259259259259259,7.56666666666667,17.4,0.434865900383142,6.08333333333333,7.5,0.811111111111111,6.08333333333333,21.5,103,106.5
"2668","Marc Jackson",2004,-3.1,-4.4,-4.6,"PF",29,"82",48.8333333333333,694.166666666667,0.485833333333333,0.005,0.465333333333333,10.1333333333333,16.6333333333333,13.4333333333333,4.85,1.18333333333333,1.28333333333333,12.45,20.0333333333333,-2.98333333333333,-1.81666666666667,6.8,17.0833333333333,0.398166666666667,0.0333333333333333,0.1,0.333333333333333,6.76666666666667,17.0166666666667,0.397649363369246,6.36666666666667,7.93333333333333,0.802521008403361,6.63333333333333,19.9666666666667,101.833333333333,105.333333333333
"2669","Marc Jackson",2002,-3.7,-2.9,-3.1,"C",27,"82",45,1105,0.511666666666667,0.032,0.414666666666667,9.16666666666667,19.2666666666667,13.9333333333333,6.3,1.2,1.23333333333333,13.4333333333333,20.4333333333333,-1.96666666666667,-1.63333333333333,7.83333333333333,18.0333333333333,0.433333333333333,0.133333333333333,0.566666666666667,0.235294117647059,7.7,17.4,0.442528735632184,6.06666666666667,7.4,0.81981981981982,5.76666666666667,21.8,103.333333333333,107
"11112","Marcin Gortat",2009,-0.5,0.7,2,"PF",24,"83",63,794,0.578,0.005,0.241,14,26.3,20.3,2.9,1.2,4.8,10.8,13.5,-2.3,2.9,6.9,12.2,0.567,0.1,0.1,1,6.9,12.2,0.565573770491803,1.7,2.9,0.586206896551724,7.3,15.6,121,97
"2670","Marcin Gortat",2011,2,-0.6,4.12,"C",26,"83",71.8333333333333,1098.33333333333,0.575666666666667,0.008,0.283833333333333,12.25,25.8166666666667,19.1833333333333,3.16666666666667,1.01666666666667,4.55,12.15,13.9333333333333,-2.31666666666667,2.56666666666667,6.8,12.2666666666667,0.554666666666667,0.05,0.1,0.5,6.8,12.1833333333333,0.558139534883721,2.23333333333333,3.46666666666667,0.644230769230769,6.63333333333333,15.9,117.666666666667,99
"2671","Marcin Gortat",2010,0.7,2,-0.6,"C",25,"83",69,892,0.573,0.00766666666666667,0.270666666666667,13.1666666666667,25.6333333333333,19.5666666666667,2.73333333333333,1.06666666666667,4.8,12.2,13.3333333333333,-2.53333333333333,2.76666666666667,6.53333333333333,11.7666666666667,0.555666666666667,0.0666666666666667,0.1,0.666666666666667,6.53333333333333,11.7,0.558404558404559,1.93333333333333,3.13333333333333,0.617021276595745,7.06666666666667,15.0666666666667,118.333333333333,97.6666666666667
"3426","Marcin Gortat",2012,-0.6,4.12,2.46,"C",27,"83",78.1666666666667,1573.66666666667,0.575833333333333,0.00933333333333333,0.326,10.25,25.45,17.9833333333333,3.83333333333333,0.9,4.06666666666667,12.55,15.6666666666667,-1.7,2.01666666666667,7.48333333333333,13.6666666666667,0.546,0,0.0833333333333333,0,7.48333333333333,13.5166666666667,0.55363748458693,3.03333333333333,4.46666666666667,0.67910447761194,5.45,18.0166666666667,114.666666666667,101.666666666667
"11113","Marcin Gortat",2015,1.82,-0.07,-0.07,"C",30,"83",71.1666666666667,2231.83333333333,0.558666666666667,0.0035,0.250666666666667,8.11666666666667,24.3833333333333,16.1166666666667,7.13333333333333,0.983333333333333,3.81666666666667,12.4833333333333,17.6,-1.63333333333333,1.98333333333333,8.51666666666667,15.8833333333333,0.5355,0,0.0666666666666667,0,8.51666666666667,15.8166666666667,0.538461538461538,2.68333333333333,3.98333333333333,0.673640167364017,3.71666666666667,19.6833333333333,108.333333333333,103.5
"3427","Marcin Gortat",2013,4.12,2.46,1.82,"C",28,"83",72.1666666666667,2033.33333333333,0.580166666666667,0.00533333333333333,0.309333333333333,8.85,26.0333333333333,17.4666666666667,5.43333333333333,1.03333333333333,3.43333333333333,10.6166666666667,18.35,-0.633333333333333,1.55,9.1,16.4833333333333,0.552333333333333,0,0.0666666666666667,0,9.1,16.3833333333333,0.555442522889115,3.5,5.15,0.679611650485437,4.1,21.7,114.166666666667,104.333333333333
"3428","Marcin Gortat",2014,2.46,1.82,-0.07,"C",29,"83",66.8333333333333,2124.83333333333,0.564666666666667,0.00333333333333333,0.289833333333333,8.98333333333333,24.6833333333333,16.7833333333333,5.96666666666667,1.1,3.63333333333333,11.15,19.1666666666667,-0.583333333333333,1.55,9.41666666666667,17.3333333333333,0.5415,0,0.0333333333333333,0,9.41666666666667,17.25,0.545893719806763,3.33333333333333,5.1,0.65359477124183,3.56666666666667,22.1,110.833333333333,103.666666666667
"11114","Marco Belinelli",2009,-2.2,-1.1,-1.4,"SG",22,"77",42,882,0.547,0.413,0.164,1.2,7.5,4.4,15.3,2,0.1,14.8,19.3,-0.2,-3,7.8,17.6,0.442,2.9,7.3,0.397260273972603,4.9,10.3,0.475728155339806,2.2,2.9,0.758620689655172,4,20.6,104,116
"11115","Marco Belinelli",2015,-4.87,-1.2,-1.71,"SG",28,"77",73.5,1844.33333333333,0.550333333333333,0.403166666666667,0.235333333333333,1.1,9.38333333333333,5.31666666666667,12.5666666666667,1.26666666666667,0.233333333333333,10.85,18.8166666666667,0.183333333333333,-1.08333333333333,7.46666666666667,17.3833333333333,0.429666666666667,2.75,7,0.392857142857143,4.76666666666667,10.4,0.458333333333333,3.45,4.11666666666667,0.838056680161943,3.61666666666667,21.0833333333333,107.833333333333,106.166666666667
"11116","Marco Belinelli",2013,-3.17,-3.12,-4.87,"SG",26,"77",74.1666666666667,1947.5,0.5405,0.432833333333333,0.199,1.08333333333333,8.53333333333333,4.8,9.11666666666667,1.2,0.25,9.31666666666667,19.6166666666667,0.333333333333333,-1.71666666666667,7.93333333333333,18.7833333333333,0.423333333333333,3.23333333333333,8.18333333333333,0.395112016293279,4.7,10.6,0.443396226415094,2.95,3.75,0.786666666666667,3.73333333333333,22.0833333333333,105.833333333333,108.666666666667
"2672","Marco Belinelli",2014,-3.12,-4.87,-1.2,"SF",27,"77",70.6666666666667,1946.33333333333,0.534333333333333,0.398,0.217,1.03333333333333,9.01666666666667,5.08333333333333,10.95,1.3,0.216666666666667,9.68333333333333,19.15,0.2,-1.48333333333333,7.65,18.2,0.421,2.8,7.26666666666667,0.385321100917431,4.86666666666667,10.9333333333333,0.445121951219512,3.2,3.95,0.810126582278481,3.48333333333333,21.2666666666667,106.166666666667,107.666666666667
"2673","Marco Belinelli",2010,-1.1,-1.4,-2.7,"SG",23,"77",50,961.666666666667,0.545666666666667,0.414333333333333,0.215666666666667,1.3,7.76666666666667,4.6,14.1333333333333,1.96666666666667,0.166666666666667,13.9333333333333,19.5666666666667,0,-2.86666666666667,7.56666666666667,17.5333333333333,0.43,2.86666666666667,7.3,0.392694063926941,4.7,10.2666666666667,0.457792207792208,3,3.8,0.789473684210526,3.9,20.9333333333333,104.666666666667,115.333333333333
